name,watercourse_code,length,first_point,last_point,is_affluent,classe,river_join
La Clidane,P0080500,22.807716877195137,"[2.680604406666753, 45.7159301471595]","[2.513913291072333, 45.63948449974761]",1,4,La Dordogne
La Méouzette,P0060500,23.84654201713072,"[2.310897368669373, 45.75576597250859]","[2.521923003712651, 45.695340760725756]",1,4,La Dordogne
Ruisseau de Rignac,P2181130,2.9231702448239933,"[1.516746097545071, 43.99216733005081]","[1.506371432045457, 44.01176107903911]",1,4,La Dordogne
Le Blâme,P6370500,6.134674816466266,"[0.997688006363445, 45.1915934769967]","[0.985820291105063, 45.228580417456165]",1,4,La Dordogne
la Loire,----0000,1005.1202545150549,"[4.225662383041307, 44.83819027006228]","[-2.173025742164276, 47.28407625268126]",0,1,
la Briance,L05-0300,57.636765660210195,"[1.622543417351181, 45.63023467143546]","[1.203216212696357, 45.78220630433331]",1,2,la Loire
la Gée,M0535000,31.084344890723173,"[-0.011965817632986, 48.066003177797526]","[-0.06278031731086, 47.880626183068564]",1,3,la Loire
l'Egrenne,M31-0310,36.681494886698346,"[-0.851914191562829, 48.74615451654846]","[-0.70293200882361, 48.552948759977546]",1,3,la Loire
la Senouire,K23-0300,63.10281703836129,"[3.69845763485044, 45.29266731222949]","[3.407960792494256, 45.27729788482149]",1,2,la Loire
la Couze Pavin,K2654000,46.68400803773609,"[2.84448621590379, 45.52111516222903]","[3.276818323724781, 45.544945146278245]",1,3,la Loire
l'Artière,K2724200,30.33958816521377,"[3.005376850507881, 45.7395232323825]","[3.294006738643276, 45.837709280453126]",1,3,la Loire
la Bouble,K33-0300,65.41999138509561,"[2.790269823590236, 46.08108851806393]","[3.274387867207812, 46.28361118115858]",1,2,la Loire
l'Arconce,K11-0320,98.66313555916253,"[4.473154173511275, 46.60940974157731]","[4.00409608717986, 46.44427280383645]",1,1,la Loire
l'Aigronne,L6214000,31.216302722500025,"[1.143180553639737, 46.89795270778448]","[0.796591271561229, 46.92009407388259]",1,3,la Loire
la Drée,K12-0300,39.31123036046732,"[4.56245802725361, 46.924218416952854]","[4.326192186286179, 47.00281944546402]",1,3,la Loire
la Sioule,K3--0200,163.58761151640277,"[2.867642723814722, 45.653574429988645]","[3.321620414482896, 46.36585448540798]",1,1,la Loire
la Tardes,K51-0300,77.24537583808188,"[2.424550527284408, 45.879198997150006]","[2.515203965695723, 46.23871897620901]",1,2,la Loire
la Foussarde,M1015000,30.57077720594725,"[0.951374366146053, 48.28624234274023]","[1.2785156228826, 48.262041096992824]",1,3,la Loire
le Gourdon,L4624000,27.35932288807461,"[1.813576971110214, 46.50513287098531]","[1.787894608923956, 46.66754273193673]",1,3,la Loire
l'Airin,K55-0300,47.72204508238165,"[2.797483492782651, 47.014753926726485]","[2.56521118654779, 47.04972591806043]",1,2,la Loire
la Brame,L53-0300,60.405156187483314,"[1.457737072579433, 46.23463292307977]","[0.935811364971188, 46.27589861398326]",1,2,la Loire
le Négron,L7214000,25.450833987317186,"[0.119371945036648, 46.97676689641046]","[0.187847007727109, 47.173401812164315]",1,3,la Loire
l'Huisne,M0--0150,164.77747480435497,"[0.460945867898565, 48.4063453164983]","[0.179544247631135, 47.99087893995924]",1,1,la Loire
la Jouanne,M34-0300,58.153776838352776,"[-0.391214180369516, 48.230403455777626]","[-0.741111804984776, 47.98896200536914]",1,2,la Loire
le Portefeuille,K6034000,29.607080008272906,"[2.210199951967764, 46.507256070062546]","[2.283180274396223, 46.694087221228536]",1,3,la Loire
la Bonnée,K42-0310,27.361008952889062,"[2.534107991756723, 47.807248775522886]","[2.242930155546627, 47.851402487902945]",1,3,la Loire
l'Ernée,M33-0300,65.23311794200043,"[-0.891148872778619, 48.41391096761459]","[-0.753948039680921, 48.12273134564134]",1,2,la Loire
le Vieux Cher,K---0100,24.378325892210924,"[0.55265347836455, 47.3182399102248]","[0.318102823084403, 47.27487683581294]",1,2,la Loire
la Queugne,K5264000,28.447197788208847,"[2.399954431016218, 46.42440328406039]","[2.609301030843119, 46.56894493420311]",1,3,la Loire
l'Asse,L56-0310,44.38789516053342,"[1.299617405173631, 46.248140751916814]","[1.071218884563892, 46.43261984143693]",1,3,la Loire
la Burge,K35-0300,29.380038399979966,"[3.009367259846562, 46.56625162841196]","[3.151919738439187, 46.70302351498453]",1,3,la Loire
le Cher,K---0090,364.8103746110643,"[2.473568963414274, 45.921453994929486]","[0.479183532932652, 47.34398637666267]",1,1,la Loire
le Thouet,L8--0210,142.4635941602138,"[-0.488074584792167, 46.60386747577394]","[-0.109780353774582, 47.28073166615816]",1,1,la Loire
l'Aisne,M3014000,27.30889589720011,"[-0.490071179010641, 48.37406126462597]","[-0.353292727226957, 48.48390191162331]",1,3,la Loire
le Lys,M5124300,30.119718331703623,"[-0.669669583110169, 47.08503251957875]","[-0.478130067791377, 47.22418033604946]",1,3,la Loire
la Choisille,K49-0300,25.778437972393785,"[0.745084898690642, 47.549743062543975]","[0.647176905735957, 47.3919104591153]",1,3,la Loire
l'Aurence,L0614000,27.24419874925184,"[1.263930404215388, 45.93844445814433]","[1.149337557871413, 45.793931386813455]",1,3,la Loire
l'Orthe,M0134100,35.08734535055161,"[-0.331800138067172, 48.20860091630947]","[-0.039149562017769, 48.289847209412244]",1,3,la Loire
la Sauldre,K6--0250,183.60414703156738,"[2.676398902894406, 47.25141673469345]","[1.510987022340625, 47.27337826050452]",1,1,la Loire
la Maine,M74-0300,11.44924159370485,"[-0.542786658338255, 47.492670623157935]","[-0.617019257056457, 47.407585321558855]",1,2,la Loire
le Ceroux,K2335500,33.43625853502825,"[3.242145330664572, 45.096218953776535]","[3.408719977181782, 45.259252005594426]",1,3,la Loire
le Vicoin,M3504000,46.718291604240626,"[-0.953236175531714, 48.19079626803723]","[-0.729439318849164, 47.98148319511871]",1,3,la Loire
la Boivre,L2404000,46.07022720300298,"[-0.037105253977741, 46.58044200365921]","[0.340899088022428, 46.59128974774222]",1,3,la Loire
l'Alène,K17-0310,55.89677016441047,"[4.03228638460206, 46.86369412271588]","[3.64018857205784, 46.864684742075355]",1,2,la Loire
la Bienne,M0164000,31.132742805290587,"[0.309528534737167, 48.40980461963974]","[0.11152003486843, 48.25413998282219]",1,3,la Loire
le Doulon,K23-0310,35.257657422058685,"[3.561970069942546, 45.457388876933166]","[3.50673352287132, 45.25214779535059]",1,3,la Loire
l'Ixeure,K1914500,26.872854746328304,"[3.434913919698174, 47.078491108788526]","[3.253749449426238, 46.93527504829615]",1,3,la Loire
la Cressonne,K16-0320,28.192241444713712,"[3.89440856676708, 46.77076490791479]","[3.628948586011603, 46.751530815799384]",1,3,la Loire
l'Abron,K18-0320,32.539886184385544,"[3.402529120133223, 46.58147332471628]","[3.368110326716232, 46.81635196848048]",1,3,la Loire
la Cronce,K2316200,27.210888240711284,"[3.279169336508895, 45.036222723476044]","[3.421015065297491, 45.14652442325969]",1,3,la Loire
la Vauvre,K71-0300,38.76418656433478,"[1.896549227176013, 46.43634272897144]","[1.881552562077911, 46.66534608542658]",1,3,la Loire
le Layon,M5--0200,89.93823364295805,"[-0.468931180048471, 47.03356885585251]","[-0.754757135560985, 47.35096485865729]",1,2,la Loire
l'Aune,M14-0300,29.93229353270842,"[0.359659727388378, 47.83172729413189]","[0.090399190855245, 47.703500378503435]",1,3,la Loire
le Néant,K46-0300,40.711569271974535,"[2.118062885303378, 47.52974159101569]","[1.664742188505863, 47.53353309253761]",1,3,la Loire
la Braye,M12-0300,74.46656751118594,"[0.820349624926484, 48.21449080285289]","[0.683238465921627, 47.76575061641592]",1,2,la Loire
le Sornin,K10-0300,46.942885587730224,"[4.46097186196585, 46.25210724899439]","[4.097313894116975, 46.15314103833054]",1,2,la Loire
la Morge,K27-0300,68.2954080372297,"[2.956904995421532, 45.92491542208919]","[3.382042704757287, 45.93522335895249]",1,2,la Loire
la Miosson,L2334000,33.34881191273762,"[0.438206630052466, 46.41845172509066]","[0.337261091136849, 46.55365179174435]",1,3,la Loire
l'Araize,M3804000,32.93680943277522,"[-1.24249685862455, 47.786859492674544]","[-0.911179472168148, 47.71968899373144]",1,3,la Loire
le Miodet,K29-0300,30.336899569059046,"[3.563695686493136, 45.56115549003968]","[3.528269851052645, 45.7149916795215]",1,3,la Loire
l'Esves,L63-0300,39.34426672066143,"[0.973664604752748, 47.003763804565814]","[0.632071301756907, 46.987459452650576]",1,2,la Loire
l'Anillé,M1244000,27.280762057209447,"[0.703700749849932, 48.003997570025255]","[0.758920760665664, 47.83367266861632]",1,3,la Loire
l'Oussance,K43-0320,34.13000534375465,"[2.285725218546969, 48.01919375419873]","[1.930773161854497, 47.89974864833109]",1,3,la Loire
la Vrille,K41-0300,32.95154296255502,"[3.192352489019209, 47.5634919430889]","[2.874928451993324, 47.5203064185396]",1,3,la Loire
la Toranche,K0704600,29.027476461385238,"[4.44823301471616, 45.75058878496094]","[4.205624777597922, 45.689194034990706]",1,3,la Loire
le Lathan,L9110300,57.79086199605388,"[0.410939958402286, 47.441350853930416]","[-0.196463224320047, 47.39775337581818]",1,2,la Loire
l'Erve,M06-0300,71.4051138162065,"[-0.205506721544626, 48.19241698773466]","[-0.331592844166878, 47.840193864607755]",1,2,la Loire
l'Arzon,K03-0300,43.882464064585335,"[3.831703958454811, 45.432689341009166]","[3.912784957171709, 45.185136483718686]",1,3,la Loire
la Veyre,K2695100,32.64706256688338,"[2.87759341641772, 45.6282452241189]","[3.201930941502735, 45.68806602466411]",1,3,la Loire
la Vige,L0314000,27.921771881038264,"[1.757570761593085, 45.88661832099019]","[1.566398158550806, 45.963432992603245]",1,3,la Loire
l'Isable,K0824000,26.80340450607975,"[3.872520878503801, 45.9871966301494]","[4.051240092845939, 45.8292513574611]",1,3,la Loire
rivière de lacanche,K1224200,28.1583154756669614,"[4.63737892639211, 47.037286357549924]","[4.375447140660537, 47.035522537162954]",1,3,la Loire
le Narais,M0424800,26.279597640873313,"[0.376823951463045, 47.84710407996844]","[0.361635038607646, 48.03290812580225]",1,3,la Loire
l'Orne Saosnoise,M02-0300,52.70502973528107,"[0.425658192953169, 48.40612168724741]","[0.185145069918263, 48.137747036226]",1,2,la Loire
le Cébron,L8134000,29.350342371568914,"[-0.381426165247444, 46.6962571152346]","[-0.168388174445283, 46.787045675804094]",1,3,la Loire
la Dragne,K1734300,30.20798809422311,"[3.986287572364868, 46.91889634462741]","[3.730153331424352, 46.91684836821598]",1,3,la Loire
le Barangeon,K57-0300,41.47993487138227,"[2.350659274589111, 47.2484900781055]","[2.117161186625969, 47.211245179665354]",1,3,la Loire
le Verraux,L4314000,31.061680140851657,"[2.104280363025057, 46.13884169920752]","[2.116767804961678, 46.331943405244594]",1,3,la Loire
la Dore,K2--0190,140.28638582762898,"[3.582067314970908, 45.47556630773562]","[3.473725166692391, 46.00955770197514]",1,1,la Loire
le Palais,M0574000,24.106130927301077,"[-0.386240661111052, 46.69960828963019]","[-0.259184187271518, 46.64630668851821]",1,3,la Loire
la Sianne,K2564000,33.3936556651616,"[2.953255920755009, 45.331643408520065]","[3.185775650181866, 45.31264372034094]",1,3,la Loire
l'Aron,M32-0310,26.470426481102784,"[-1.512666545421049, 47.79738298926729]","[-1.694206030712527, 47.69799286669414]",1,3,la Loire
la Vaige,M06-0310,53.59518226177007,"[-0.461830633011185, 48.07862029292291]","[-0.331505859898433, 47.838486618527895]",1,2,la Loire
l'Hyrôme,M5214000,27.21125716909962,"[-0.770863869848477, 47.153148956075434]","[-0.613854448644879, 47.314610154610605]",1,3,la Loire
le Liennet,K6134000,26.88031897540877,"[1.96081337026988, 46.67910291657612]","[1.950190461278756, 46.84416679794043]",1,3,la Loire
l'Authion,L9--0220,99.68144666022647,"[0.30071080787864, 47.42961243325462]","[-0.552458681473441, 47.42127632924594]",1,2,la Loire
les Cinq Bondes,L6124800,26.663327692386783,"[1.356163417587358, 46.720567215073935]","[1.072584539476561, 46.80186554511387]",1,3,la Loire
le Hâvre,M6204000,31.47050783813207,"[-1.157903311973105, 47.4938986944487]","[-1.288326749127853, 47.34014448000863]",1,3,la Loire
la Palu,L25-0300,31.316728800874124,"[0.10677731890973, 46.70489807913646]","[0.435404379511567, 46.717871164415435]",1,3,la Loire
l'Aron,K17-0300,26.470426481102784,"[-1.512666545421049, 47.79738298926729]","[-1.694206030712527, 47.69799286669414]",1,1,la Loire
la Semme,L5134000,50.213698029769716,"[1.54068324767935, 46.19705282841736]","[1.119693360975134, 46.145120785904645]",1,2,la Loire
le Chéran,M3774000,30.131907589377448,"[-1.197262560008685, 47.85368883429656]","[-0.934877699218398, 47.77947180247612]",1,3,la Loire
la Voueize,K51-0310,53.53020900819315,"[2.243344298303163, 45.98996330646079]","[2.421834627954234, 46.18794907923262]",1,2,la Loire
la Besbre,K15-0300,106.28394409121218,"[3.692116827788897, 45.9374088025575]","[3.731629496258885, 46.553239012295826]",1,1,la Loire
la Desges,K22-0310,35.25030977897336,"[3.371793850338776, 44.92028844403362]","[3.533949159920041, 45.07941173749921]",1,3,la Loire
le Litroux,K2734000,27.299647397559376,"[3.456205697982367, 45.74938498351394]","[3.338679077203669, 45.88388160443897]",1,3,la Loire
la Sinaise,K60-0300,30.563964760804627,"[2.165808528553323, 46.514530270219225]","[2.196252567893982, 46.710387726000235]",1,3,la Loire
le Treulon,M0624000,37.92006525047633,"[-0.247525527957779, 48.07832046162621]","[-0.367336304964831, 47.90537587573958]",1,3,la Loire
l'Hière,M3764000,33.15110499074358,"[-0.768231911488385, 47.907245709788896]","[-0.935128222829386, 47.785675883579614]",1,3,la Loire
le Trait,K1724000,29.119632364356477,"[3.698357845743541, 47.1524679988446]","[3.71300167987254, 46.995874794645545]",1,3,la Loire
la Glane,L08-0300,41.37903776925123,"[1.231172009512914, 45.97148259802632]","[0.885363146459212, 45.88738248281867]",1,3,la Loire
la Colmont,M32-0300,50.42260546843853,"[-0.951073043524161, 48.5122326486658]","[-0.604037357138544, 48.38110781858553]",1,2,la Loire
la Claise,L6--0200,86.43188704933485,"[1.54338236645677, 46.72440559205006]","[0.705124046257004, 46.94173040500357]",1,1,la Loire
les Livrées,M0025900,3.478999368318815,"[0.311350610179453, 48.46380410061359]","[0.280012232509191, 48.47827188918952]",1,1,la Loire
le Fouzon,K65-0300,58.90314504262242,"[1.941423478110689, 47.11908154202953]","[1.458318881986861, 47.263132263077075]",1,2,la Loire
le Renaison,K0924000,25.695997659079868,"[3.859392542084317, 45.99322348715507]","[4.079606803174972, 46.03039680032685]",1,3,la Loire
la Monne,K2694000,27.854545635078257,"[2.862996492638016, 45.61023139890248]","[3.146061917635291, 45.66437139636939]",1,3,la Loire
le Tenu,M82-4000,34.86343320562746,"[-1.659714217194256, 46.930766589642815]","[-1.725976279783472, 47.12619609402242]",1,3,la Loire
la Petite Blourde,L1324000,28.474644947736554,"[0.887558516535623, 46.262873425323086]","[0.693854664542189, 46.3639425926691]",1,3,la Loire
la Veude,L71-0300,13.853825473098833,"[0.340868387188791, 47.20688472279566]","[0.218698508497537, 47.23593084650452]",1,2,la Loire
l'Envigne,L31-0300,32.341840518186956,"[0.204058085519889, 46.805800840336296]","[0.535785037245953, 46.80965861730337]",1,3,la Loire
la Grenne,M1224000,28.61910950555889,"[1.088495093988873, 47.994656319495114]","[0.849915848839776, 47.920992711544166]",1,3,la Loire
le Barbenan,K1524000,27.38591658098184,"[3.787865639555521, 46.07105816244157]","[3.668118213358881, 46.197338302240574]",1,3,la Loire
le Bonson,K0624500,30.06890917136453,"[4.064657892358353, 45.384694158280666]","[4.249545337656604, 45.52844903966488]",1,3,la Loire
la Sologne,K5424000,25.331868706912847,"[2.763341918547694, 46.58268809504211]","[2.698143441309011, 46.73612806937443]",1,3,la Loire
la Durolle,K29-0310,32.07661908328079,"[3.729400963502178, 45.82870662474125]","[3.498991460996654, 45.840349616297075]",1,3,la Loire
le Jolan,K3074000,26.415460747034814,"[3.6542677964161, 46.0664411438139]","[3.446117119912778, 46.13521718825436]",1,3,la Loire
l'Igneraie,K70-0300,37.265287349580404,"[2.150703489839996, 46.510953078236156]","[1.934004157684405, 46.65893062248594]",1,3,la Loire
la Combade,L00-0300,40.77896832627519,"[1.811331421558791, 45.63424853776683]","[1.553258901600505, 45.786140885619226]",1,3,la Loire
l'Ozon,K1824000,26.620366716396863,"[3.427143940618067, 46.54012179061302]","[3.488438452520975, 46.73710687511165]",1,3,la Loire
l'Ouette,M3514000,35.01678357191742,"[-0.495078998911022, 48.10261118523643]","[-0.720014212525855, 47.970345583102876]",1,3,la Loire
la Nièvre,K19-0300,49.937402422420504,"[3.33476487510925, 47.309261548275785]","[3.159698550423119, 46.984530018007405]",1,2,la Loire
la Bonne Heure,K46-0310,28.606344235148292,"[1.772520232964447, 47.42558159387598]","[1.531796437607174, 47.54618002841182]",1,3,la Loire
le Vizezy,K07-0330,38.45584166502884,"[3.887711953980502, 45.60261960897417]","[4.156456227968383, 45.72838408977813]",1,3,la Loire
la Bresme,K49-0310,26.892438879838686,"[0.548657767859275, 47.524669131473686]","[0.494624771634726, 47.35880965130999]",1,3,la Loire
l'Oudon,M3--0180,103.24949481812929,"[-1.021293464538858, 48.071912980625186]","[-0.693964096135191, 47.615960143721516]",1,1,la Loire
la Borne,K02-0300,48.406956156673886,"[3.7227251029471, 45.275740954372004]","[3.914014226266047, 45.05673838443858]",1,3,la Loire
conduite forcée des eaux du Lignon,K0--0162,31.844943993935228,"[4.379606428780924, 45.40488304957101]","[4.188413862175783, 45.222879950944204]",1,3,la Loire
la Logne,M8144000,32.976848943330374,"[-1.505851223009626, 46.87692021139793]","[-1.600466726372532, 47.03643077559829]",1,3,la Loire
l'Arroux,K1--0180,127.99666287297615,"[4.555254534329707, 47.14834018851714]","[3.957892113315026, 46.49042959053859]",1,1,la Loire
la Vaudelle,M0124000,29.990705407588138,"[-0.333219829961494, 48.21931923284693]","[-0.070143525275383, 48.30349284567695]",1,3,la Loire
l'Amasse,K4814000,29.206715393571162,"[1.251817108409057, 47.4119330997812]","[0.978700305233482, 47.413638361946575]",1,3,la Loire
l'Auron,K56-0300,76.83837798385377,"[2.852844011413471, 46.69109020535793]","[2.383873856315628, 47.08583782894123]",1,2,la Loire
la Blourde,L13-0300,46.47778931970708,"[0.806659223954875, 46.07589598989922]","[0.693092539856794, 46.36334702747682]",1,3,la Loire
